ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920027.BJ,20260210,1.053,0.69,33.4338,4.1147,4.7534,0.5462,174010.0895,92721.0895
300593.SZ,20260210,7.4429,1.53,,6.6254,13.535,,1581383.0371,1312518.1054
603530.SH,20260210,0.7152,0.63,55.2257,12.5898,12.7443,0.9608,2055250.2616,2035159.789
688357.SH,20260210,0.7994,0.65,39.1242,1.9597,4.2351,0.5882,340203.575,340203.575
301389.SZ,20260210,10.1692,2.3,127.6988,6.4851,38.3646,1.0329,1421185.5,423944.6326
002107.SZ,20260210,1.3182,0.75,44.0828,5.8294,5.1648,1.6416,421940.2176,417689.0257
603833.SH,20260210,0.3129,0.67,15.366,2.0277,2.0203,6.1081,3689029.7626,3689029.7626
600545.SH,20260210,4.6531,3.37,,1.5163,1.2451,,484524.2122,484524.2122
002676.SZ,20260210,1.5812,1.03,83.0631,4.4728,2.0329,0.1235,583200.0,583180.9318
600758.SH,20260210,1.0175,0.55,122.3998,0.9186,1.0047,0.8312,508976.6967,508486.2067
000524.SZ,20260210,1.6968,0.92,107.8445,3.814,1.9492,0.6178,867920.1331,867583.8682
000566.SZ,20260210,2.3221,0.88,,29.8276,10.0564,,830313.6806,829910.8051
920753.BJ,20260210,0.779,0.55,59.4633,4.6423,7.5899,1.3683,183241.2324,72890.8128
920088.BJ,20260210,22.0884,0.74,80.5385,6.022,9.2852,0.1743,404336.2565,145907.9391
002320.SZ,20260210,0.906,0.6,122.2329,5.8719,4.8025,0.3771,2364277.8309,2364277.8309
600499.SH,20260210,1.4243,0.58,22.1683,2.5606,1.9349,1.1539,3220080.8805,3220080.8805
002852.SZ,20260210,1.6219,0.75,13.7539,1.745,0.6306,2.7022,386964.3431,320926.4978
301586.SZ,20260210,1.9223,1.0,65.8249,3.3132,5.6015,0.3922,423092.0898,269793.5408
600871.SH,20260210,2.3688,0.54,91.9745,6.0169,0.7059,,5743984.8874,4104744.7424
002067.SZ,20260210,7.3889,2.43,133.9612,1.2568,1.4783,,831817.5731,754408.5731
601225.SH,20260210,0.4006,0.57,11.6869,2.3675,1.2645,5.0954,22356670.0,22356670.0
688800.SH,20260210,1.9644,0.81,55.2448,7.2826,5.3078,0.3301,1670075.6002,1670075.6002
002398.SZ,20260210,3.4952,0.87,82.5795,1.1651,1.6341,1.3103,420218.5678,342735.2327
003010.SZ,20260210,2.0567,0.54,72.5576,14.1245,4.0288,1.3175,1107993.8535,805518.4523
000958.SZ,20260210,0.3357,0.8,124.8627,5.6908,25.2557,0.86,11205668.0289,3472294.061
000050.SZ,20260210,1.0002,0.68,203.4833,0.8668,0.6596,,2384015.2312,2383985.1854
300837.SZ,20260210,6.0685,0.77,104.6329,3.1359,7.188,0.6938,432407.8567,326848.2067
601990.SH,20260210,0.3347,0.72,28.5921,1.527,11.4567,1.3753,3484505.2136,2919597.9389
000048.SZ,20260210,1.6543,0.68,22.4736,2.1804,1.8291,4.113,921100.2683,914286.5384
002075.SZ,20260210,1.3179,0.59,42.3849,1.8726,0.8798,0.8977,1221960.7729,1221958.8094
300669.SZ,20260210,1.283,1.1,369.1651,6.8965,18.6589,0.318,602782.8853,570859.8029
301265.SZ,20260210,3.4358,1.13,68.9852,1.9924,4.7989,0.2863,421435.6962,234311.4671
600332.SH,20260210,0.5192,0.51,13.8759,1.0933,0.5345,3.1385,4144141.129,3583616.029
688485.SH,20260210,3.7882,0.66,211.8965,3.0236,12.4146,0.0885,378886.2883,223758.8625
600234.SH,20260210,2.508,1.39,65.5049,7.8072,8.137,,390368.6869,390368.6869
000750.SZ,20260210,0.7261,0.7,35.1694,1.1949,7.8071,0.9953,2694965.6293,2445998.0783
300190.SZ,20260210,3.7566,1.28,,1.3018,2.1057,,393484.9707,392189.9652
301458.SZ,20260210,6.5546,1.61,75.6961,5.8854,13.0302,0.5425,973333.455,428809.2526
600678.SH,20260210,7.1292,0.57,225.1493,15.1999,7.8573,,428559.72,428559.72
300973.SZ,20260210,1.5124,0.44,23.3888,3.0207,1.7158,1.5949,731381.7102,503276.9644
603908.SH,20260210,1.2747,0.82,85.1976,4.4729,2.2866,2.5456,238405.0893,238405.0893
300287.SZ,20260210,2.9458,1.67,,6.9024,16.2903,,742036.5587,681520.7575
603169.SH,20260210,1.247,0.62,198.3146,4.2466,2.0677,,1405569.9746,1405569.9746
920523.BJ,20260210,1.1316,0.85,16.9124,3.9012,5.0179,1.1525,263687.4635,209370.2434
002199.SZ,20260210,2.3119,2.41,,10.123,8.1375,,193049.7939,193049.7939
002758.SZ,20260210,2.3132,0.95,12.3903,1.1332,0.1223,2.8194,542148.6115,541524.5636
688307.SH,20260210,2.8966,0.88,74.8348,4.7314,6.9849,0.9571,414574.58,275171.9137
603341.SH,20260210,2.8558,0.91,41.3511,3.3525,0.5581,1.0645,2388239.2431,1216592.6377
300784.SZ,20260210,6.2249,0.73,50.1605,3.9984,6.1399,0.703,319991.944,96325.1565
688553.SH,20260210,0.817,0.7,175.9573,2.2276,8.4437,2.3489,831103.2,674024.9405
300109.SZ,20260210,4.3518,1.39,39.4684,2.5398,6.5341,1.2818,945367.2597,875292.8211
000070.SZ,20260210,4.3762,0.25,,9.6259,3.5801,,1451355.7531,1432550.3094
300566.SZ,20260210,4.9047,1.23,28.7383,2.5967,2.495,0.962,539935.5234,466961.6879
600227.SH,20260210,2.327,1.17,,1.8266,1.9488,,437380.4704,330898.349
688177.SH,20260210,0.359,0.93,,20.7483,11.8837,,1004558.08,1004558.08
601186.SH,20260210,0.3469,0.58,4.6027,0.3598,0.0946,4.1494,9818008.5045,8316846.4965
600506.SH,20260210,2.2035,0.61,88.3016,9.9303,1.9841,,476398.9753,476398.9753
600892.SH,20260210,1.802,1.4,,282.18,8.3879,,213155.8556,213100.7432
002290.SZ,20260210,1.5675,0.87,91.7917,15.1106,5.618,,1433593.0427,1429422.049
600787.SH,20260210,0.9985,0.8,27.5306,0.9161,0.2002,1.1952,1273836.7146,1273836.7146
600985.SH,20260210,1.2853,1.08,19.4773,0.8405,0.8506,5.805,3479690.252,3479690.252
002581.SZ,20260210,0.8603,0.7,,2.5834,18.7366,,482926.449,293379.1299
