ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
688080.SH,20260513,2.2171,0.87,24.8558,2.8762,4.4385,0.436,338155.302,338155.302
688077.SH,20260513,2.4594,0.78,58.6488,3.2871,2.136,0.6049,365071.9493,365071.9493
688178.SH,20260513,2.0002,0.48,,3.3809,5.7742,,313982.0357,313982.0357
688396.SH,20260513,3.3795,1.29,93.9072,3.6809,7.373,0.1309,8520471.5122,8520471.5122
002531.SZ,20260513,2.4074,0.84,,2.3795,4.0297,0.1742,2062816.6994,2051229.5233
603533.SH,20260513,4.166,0.64,,5.0421,3.41,0.3792,1157370.9539,1157370.9539
300298.SZ,20260513,1.0155,0.6,80.2822,3.1886,1.954,1.2818,949092.9637,763846.9354
001220.SZ,20260513,3.7877,0.47,29.214,2.3091,4.5409,,360577.03,88331.9877
600452.SH,20260513,5.5661,1.71,44.4521,3.3401,6.5424,0.7206,1919140.5258,1919140.5258
688516.SH,20260513,3.6592,0.7,70.8149,7.481,4.6651,2.4093,2750309.4898,2745340.7147
920821.BJ,20260513,4.5295,0.93,443.972,6.6908,9.2374,0.2823,350055.6045,184319.1577
600206.SH,20260513,11.6368,0.92,92.219,6.0634,2.4715,0.3503,2634473.9692,2634473.9692
000559.SZ,20260513,2.1658,0.6,58.4887,6.5901,4.5565,1.0279,5785300.4848,5783538.7241
002981.SZ,20260513,3.2844,0.99,71.4405,3.3244,1.974,0.9949,353476.8017,307021.1456
301053.SZ,20260513,12.6507,2.31,220.5898,4.9033,6.9323,0.5282,464330.5203,431192.2914
603093.SH,20260513,4.5915,3.05,27.9127,2.9347,13.1284,0.3198,1689524.3981,1436095.1121
600269.SH,20260513,0.4172,0.62,9.2256,0.5263,1.6708,3.8202,1039256.1212,1039256.1212
300875.SZ,20260513,5.8748,1.1,,4.6936,10.3017,,398739.9955,350639.926
300557.SZ,20260513,4.5537,0.83,99.8687,4.6454,6.3838,0.3951,470901.2527,465134.148
300691.SZ,20260513,1.8625,0.77,158.9463,2.8391,2.2203,0.4608,467068.6578,383201.3763
300563.SZ,20260513,3.0023,0.91,81.0305,5.2988,6.989,0.6937,610703.7717,429672.8439
301357.SZ,20260513,4.2973,1.38,497.9674,9.3799,48.6594,,1070143.2,1070143.2
002725.SZ,20260513,6.1251,1.19,2045.0806,4.6369,6.9852,,452608.0,378987.299
000010.SZ,20260513,8.1141,1.41,,10.6637,4.8561,,313855.0757,237002.8029
603218.SH,20260513,2.5504,1.59,26.3432,1.3068,2.2356,2.6166,1363141.4738,1360091.9588
301312.SZ,20260513,12.1117,0.94,241.7086,12.6957,24.5593,0.2224,1568319.4805,783673.8846
600036.SH,20260513,0.3482,0.72,6.3373,0.8437,2.8038,7.9541,95532775.1366,78142441.4971
603790.SH,20260513,4.1209,1.87,67.0228,4.1648,6.2002,0.4225,543462.4,543462.4
600853.SH,20260513,1.4223,1.12,10.6728,1.1324,0.2354,0.9783,414601.6828,414601.6828
002596.SZ,20260513,6.9706,2.42,,8.7013,4.2039,,462474.9488,462049.683
603658.SH,20260513,0.3861,0.75,19.0054,2.146,4.6565,3.6617,1966272.6267,1966272.6267
002912.SZ,20260513,1.5069,0.83,155.7876,2.5701,5.462,0.813,420049.92,399065.4706
002227.SZ,20260513,2.4759,0.77,,2.4909,7.8685,,229468.5134,227737.4453
300822.SZ,20260513,1.162,0.81,199.3901,3.7868,5.8987,0.1971,471665.8068,437518.804
601188.SH,20260513,0.8556,0.82,27.8729,0.9775,5.4946,2.0944,442554.3012,442554.3012
600873.SH,20260513,1.1536,0.71,11.028,1.5988,1.097,4.5718,2624770.1844,2624770.1844
002932.SZ,20260513,1.5772,0.62,,0.7156,14.8811,6.6592,395518.1479,265517.5865
002597.SZ,20260513,0.9796,0.49,66.3138,1.6864,2.6015,3.4057,1333278.4338,1330761.0374
920751.BJ,20260513,0.9766,0.51,46.6516,5.3508,9.3226,1.1769,221202.22,211738.1016
601869.SH,20260513,3.4093,0.73,291.1617,23.6738,22.3815,0.0659,33692426.2752,16536344.0265
920091.BJ,20260513,10.5934,1.15,97.9081,7.0896,14.2527,,334247.7576,78852.0876
600777.SH,20260513,0.383,0.91,53.0971,1.818,6.0839,,4032694.0242,3775128.3679
600759.SH,20260513,0.1352,1.01,67.1574,1.571,6.35,,1427259.1923,1425427.9083
603059.SH,20260513,1.8065,0.87,26.0048,2.8384,1.9456,0.2533,317216.9946,317216.9946
600096.SH,20260513,1.8996,0.69,11.8789,2.4126,1.3263,4.6404,6285672.0405,6285672.0405
601811.SH,20260513,0.3649,0.78,10.7248,1.0794,1.4319,4.4085,1679257.601,1077781.2079
300534.SZ,20260513,1.56,0.59,56.0338,3.7736,3.2784,0.4386,276650.64,275470.9571
300525.SZ,20260513,1.9317,0.68,43.8637,3.0664,3.8211,1.1759,766796.4663,630202.6341
300763.SZ,20260513,3.746,0.75,66.7989,4.5034,5.9429,0.1958,4072554.9088,3290223.1803
000088.SZ,20260513,0.9155,1.07,16.3187,1.3077,27.3259,4.7084,2407360.7892,1464416.0837
300548.SZ,20260513,5.4144,0.8,212.2203,38.0856,29.8823,0.0292,7962851.2017,7354043.0267
001336.SZ,20260513,4.8058,0.67,54.0897,2.9866,5.1939,0.4896,244656.934,150140.0034
002072.SZ,20260513,2.6625,0.94,,11.2809,5.5464,,260685.12,260580.0462
000155.SZ,20260513,3.0232,0.63,56.5857,2.8042,7.5624,1.0417,3012946.7341,3012946.7341
600327.SH,20260513,1.1601,0.77,,1.2187,1.133,0.7616,344179.2325,344179.2325
600859.SH,20260513,1.1666,0.88,,0.6905,1.3453,0.67,1341974.1203,1341850.7084
601718.SH,20260513,2.0798,1.9,,0.8472,1.543,,1024851.3332,1024851.3332
002311.SZ,20260513,0.9564,1.09,19.3206,3.0726,0.5693,2.8813,7506232.8391,7500627.6603
688001.SH,20260513,4.7057,1.09,251.7022,7.6522,12.2038,,2853333.5994,2853333.5994
600266.SH,20260513,1.9657,0.77,,0.5986,0.3476,0.9488,1093916.8282,1093916.8282
688750.SH,20260513,1.6446,0.88,150.4677,3.6191,14.1137,0.4339,895400.0,450929.8791
603655.SH,20260513,3.9378,0.84,107.7127,8.0756,17.4073,0.4292,465022.0,465022.0
603267.SH,20260513,4.8258,1.03,46.9809,2.9743,7.7296,0.4634,1343735.387,1343735.387
603008.SH,20260513,15.5734,3.95,21.3953,0.8181,0.328,10.3002,287636.3917,287636.3917
920118.BJ,20260513,5.2476,1.52,34.5788,1.9935,0.7093,4.3339,117435.681,71171.0961
301359.SZ,20260513,2.5298,0.7,82.1802,3.3006,8.2615,1.5127,283735.536,167978.1331
603153.SH,20260513,0.6272,0.4,17.2221,1.6538,1.2844,1.602,642662.2142,633127.305
002555.SZ,20260513,2.208,0.76,14.9708,3.3299,3.1258,4.557,4827102.6199,3463617.0085
300830.SZ,20260513,3.5705,0.7,,3.8674,15.9017,0.203,508547.4811,379557.4533
600470.SH,20260513,3.477,0.55,,2.2078,0.5307,,336432.0,336432.0
603248.SH,20260513,15.8345,0.68,70.1522,5.8779,10.4883,,1373100.0,206887.1202
301368.SZ,20260513,3.1899,0.64,,6.8014,12.5049,0.1255,641093.8,342280.2467
600847.SH,20260513,1.8836,0.78,,4.7311,4.6822,,226712.0646,226712.0646
300414.SZ,20260513,3.7082,0.77,199.845,4.5443,8.8351,0.0717,454797.1551,437388.0629
000415.SZ,20260513,2.0855,1.26,,0.9176,0.6121,,2739742.9279,2389060.8834
000429.SZ,20260513,0.7047,1.26,17.3738,2.4059,6.1638,3.9442,2772408.9231,1728215.4554
601952.SH,20260513,1.0148,0.68,25.0661,1.8214,1.2861,2.8846,1289808.0,1289808.0
300192.SZ,20260513,3.447,0.98,59.7923,6.5985,8.7956,0.999,658944.9447,649924.6834
300693.SZ,20260513,11.3734,0.97,44.5749,9.6669,6.043,,2177058.9281,1871217.054
301292.SZ,20260513,13.3538,0.6,585.4737,6.5411,3.4453,,1870593.3521,714236.3602
688110.SH,20260513,6.094,0.86,26492.5771,20.1439,57.5261,,7239628.5385,7239628.5385
002005.SZ,20260513,1.0596,1.47,121.4753,15.5458,7.9716,,516965.3331,516832.4061
002151.SZ,20260513,4.7301,0.62,,4.8635,9.3721,,2351890.0751,1918275.0652
300393.SZ,20260513,7.2416,0.86,,7.6596,4.0928,,1356586.0607,1190101.7873
300675.SZ,20260513,2.1346,0.87,,4.8983,9.2625,0.0609,240973.3881,240973.3881
002859.SZ,20260513,3.4315,1.21,95.0611,7.23,10.1335,0.4216,2222972.958,2092411.4328
000557.SZ,20260513,0.5732,1.06,24.2693,1.0592,4.9547,1.0776,676685.877,676473.1159
688500.SH,20260513,2.5664,0.8,,5.0838,6.9292,,369405.6593,359687.8545
002255.SZ,20260513,3.5948,0.96,21.079,2.0538,3.9994,0.818,941388.2353,722822.5513
002059.SZ,20260513,0.7493,0.82,,4.4791,13.0635,,473819.4925,460065.5551
301006.SZ,20260513,2.7572,0.68,27.8953,1.8529,6.125,1.1265,244297.12,147021.8586
002793.SZ,20260513,3.3954,0.98,,5.3202,2.4653,,585122.6055,584232.287
688025.SH,20260513,3.7714,0.79,103.029,14.5876,14.6626,0.1135,3507323.7087,3507323.7087
920252.BJ,20260513,2.7637,0.82,322.4027,10.1829,6.8484,0.224,270381.8516,179721.0835
002830.SZ,20260513,5.1777,0.76,71.3188,4.5156,4.3758,1.0641,308682.1,154763.5375
601515.SH,20260513,2.6747,0.89,,1.9324,7.1229,,946839.5701,946839.5701
002696.SZ,20260513,2.5931,0.95,134.7168,1.6728,0.5376,,227160.5304,219608.1091
002900.SZ,20260513,1.9904,0.71,,2.0621,4.4775,1.7376,364124.0871,185451.8824
002741.SZ,20260513,10.5284,1.52,91.8112,5.6854,3.2883,0.4227,1100242.7855,1008763.5367
603656.SH,20260513,1.509,0.96,109.6543,2.6973,5.541,0.2515,358024.0656,358024.0656
600844.SH,20260513,4.5887,0.78,,66.9307,4.3035,,350700.8628,283842.0687
600033.SH,20260513,0.699,0.84,10.4593,0.7957,3.2953,2.7397,1001706.0,1001706.0
688398.SH,20260513,2.231,0.99,372.6022,5.3632,5.5657,0.3026,551773.106,551773.106
300284.SZ,20260513,0.5974,0.63,400.8051,1.0309,2.0391,1.3177,862511.3696,804426.3293
603677.SH,20260513,0.8867,0.92,73.5284,2.704,1.491,1.265,304501.9676,304501.9676
002567.SZ,20260513,1.2274,0.69,,1.4069,0.2475,,584684.9683,584119.8998
601618.SH,20260513,0.6853,1.09,45.5304,0.5945,0.1442,1.8919,6134191.2743,5284375.2743
002203.SZ,20260513,1.8919,0.49,51.0307,3.094,0.6086,1.0739,5277912.396,5094561.3425
300398.SZ,20260513,14.0779,1.07,58.986,4.7002,6.9764,0.2511,2370403.1075,2357457.8576
301020.SZ,20260513,1.0494,0.66,37.5053,3.4061,6.0035,1.3197,343893.6,343893.6
