ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
000070.SZ,20260202,5.5646,0.74,,6.8671,2.554,,1035396.474,1021980.6798
300566.SZ,20260202,3.7456,0.93,27.0642,2.4454,2.3497,1.0216,508482.9686,439760.0361
600227.SH,20260202,3.8105,0.86,,1.7067,1.8209,,408672.0998,309179.1523
688177.SH,20260202,0.4659,0.69,,19.5424,11.1931,,946172.8,946172.8
601186.SH,20260202,1.2497,0.56,4.5391,0.3549,0.0933,4.2076,9682213.0895,8201814.0415
600506.SH,20260202,2.9596,0.51,85.4543,9.6101,1.9202,,461037.4605,461037.4605
600892.SH,20260202,2.9539,1.65,,288.8456,8.5861,,218191.0333,218134.619
002290.SZ,20260202,3.9845,1.48,90.5526,14.9066,5.5422,,1414240.281,1410125.5935
600787.SH,20260202,1.7997,1.01,26.9678,0.8974,0.1961,1.2201,1247795.7597,1247795.7597
600985.SH,20260202,1.1947,0.78,17.819,0.769,0.7782,6.3452,3183431.794,3183431.794
002581.SZ,20260202,1.3992,1.26,,2.5375,18.4039,,474349.8863,288168.8448
002803.SZ,20260202,4.0553,0.83,33.1188,3.3994,1.3051,1.7144,870633.4217,558192.7734
603077.SH,20260202,4.4649,0.7,,1.1283,2.6747,,2048916.6369,2048916.6369
000919.SZ,20260202,1.899,0.88,125.3817,1.2398,1.3663,1.3265,470174.9432,470055.6464
603629.SH,20260202,23.4246,1.51,57.4583,5.6848,3.353,0.3115,1079431.32,1054878.968
300581.SZ,20260202,1.4588,0.49,,8.8152,55.8417,,842217.7149,842217.7149
603733.SH,20260202,1.0962,1.32,17.0765,1.9886,1.3645,2.1425,1647581.6769,1647581.6769
688660.SH,20260202,1.1858,0.78,,4.2177,1.6013,,1852000.0926,1852000.0926
920021.BJ,20260202,30.6783,1.01,,6.6366,9.6691,,414677.9772,312474.8148
300616.SZ,20260202,4.6259,1.08,,1.0356,0.9032,5.7532,325772.687,224916.9591
300561.SZ,20260202,3.4346,0.63,,9.7899,61.1172,0.1955,587313.2753,431493.0575
688227.SH,20260202,1.9113,0.68,,5.8869,13.9796,,762218.6641,762218.6641
002826.SZ,20260202,3.7671,1.17,42.633,4.564,5.8294,0.5115,366101.28,334706.6669
002027.SZ,20260202,1.5994,1.04,19.5833,7.4326,8.4311,5.163,10629458.9983,10629458.9983
688092.SH,20260202,2.3785,0.94,44.9921,3.7571,5.3325,0.9492,243858.033,243858.033
002121.SZ,20260202,4.1563,0.88,,19.9615,2.8919,,1478126.8523,1245930.9396
002282.SZ,20260202,1.7606,1.14,21.9237,1.1062,2.3449,2.6316,400397.1445,383805.8049
001223.SZ,20260202,1.1143,0.46,73.3231,2.557,5.8689,0.2008,498219.624,498219.624
300460.SZ,20260202,2.1998,0.87,,4.1201,4.3352,,229978.6816,229978.6816
000638.SZ,20260202,0.1707,0.66,,5.2012,1.5855,,72553.0664,72263.925
002069.SZ,20260202,4.0644,1.72,,151.0789,1.8261,,273778.1947,273433.2347
300099.SZ,20260202,5.802,0.71,63.5429,2.6607,10.5817,2.7758,608243.8354,479665.098
301051.SZ,20260202,4.0166,2.05,,1.7575,2.2038,0.2183,387609.9575,307364.2071
603109.SH,20260202,1.0622,0.65,23.4645,2.6907,1.7344,1.1535,535069.4983,535069.4983
600170.SH,20260202,4.7424,0.74,12.4031,0.7968,0.1029,2.1201,2514720.9476,2514720.9476
603589.SH,20260202,2.2659,1.06,16.5017,1.7121,3.715,4.3396,1793162.1771,1793162.1771
002442.SZ,20260202,3.0284,1.06,34.7414,1.7236,0.7066,1.9109,316065.8424,309330.6209
688169.SH,20260202,1.3788,0.73,24.0267,2.6929,2.179,0.5334,3705221.0624,3705221.0624
600149.SH,20260202,3.7053,1.38,127.0678,8.7687,9.8272,,204526.08,204526.08
300478.SZ,20260202,1.6598,0.85,,62.4224,7.1743,,320609.363,320609.363
002209.SZ,20260202,3.26,0.57,23.4117,3.7385,1.6196,0.3372,306902.7951,241034.5273
601019.SH,20260202,0.9676,1.54,12.0556,1.2066,1.6089,4.148,1861514.8,1861514.8
300237.SZ,20260202,1.8157,0.92,,,1.8886,,346059.5832,346056.3432
002212.SZ,20260202,2.5538,0.77,606.2259,1.0962,4.1804,0.228,1020227.6053,1009325.192
002347.SZ,20260202,5.0286,0.7,,4.1318,4.0778,0.2134,472906.0326,462299.7782
688322.SH,20260202,3.153,1.23,342.8533,12.1394,38.9645,,3614309.6024,2871274.2919
688225.SH,20260202,1.5313,1.0,,4.4992,1.0834,,799219.98,799219.98
